DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2002,83.9,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2003,82.5,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2004,83.0,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2005,84.9,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2006,87.2,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2007,90.5,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2008,94.0,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2009,94.0,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2010,94.0,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2011,95.9,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2012,96.1,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2013,96.3,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2014,96.6,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2015,96.1,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2016,95.4,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2017,95.4,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2018,96.4,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2019,97.1,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2020,97.6,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2021,99.4,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2022,106.0,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2023,110.0,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CH,2024,110.5,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,1998,56.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,1999,56.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2000,58.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2001,60.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2002,63.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2003,66.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2004,71.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2005,74.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2006,78.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2007,82.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2008,88.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2009,89.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2010,92.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2011,95.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2012,96.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2013,92.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2014,90.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2015,90.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2016,89.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2017,89.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2018,90.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2019,92.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2020,92.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2021,100.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2022,111.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2023,114.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CY,2024,115.5,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2000,64.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2001,66.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2002,68.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2003,69.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2004,71.7,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2005,73.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2006,75.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2007,78.9,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2008,82.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2009,83.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2010,82.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2011,82.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2012,81.7,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2013,80.8,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2014,81.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2015,82.0,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2016,82.8,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2017,84.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2018,87.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2019,91.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2020,94.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2021,100.0,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2022,113.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2023,119.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,CZ,2024,120.8,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1970,19.7,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1971,21.8,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1972,23.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1973,25.0,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1974,26.8,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1975,27.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1976,28.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1977,29.7,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1978,31.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1979,34.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1980,38.0,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1981,40.2,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1982,41.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1983,42.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1984,43.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1985,43.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1986,44.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1987,44.9,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1988,45.9,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1989,47.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1990,50.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1991,54.2,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1992,57.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1993,60.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1994,61.9,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1995,63.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1996,63.2,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1997,62.8,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1998,62.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,1999,62.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2000,62.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2001,62.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2002,62.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2003,62.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2004,63.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2005,63.8,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2006,65.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2007,67.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2008,69.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2009,70.2,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2010,70.9,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2011,72.8,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2012,74.7,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2013,76.2,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2014,77.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2015,78.8,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2016,80.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2017,82.7,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2018,86.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2019,90.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2020,92.9,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2021,100.0,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2022,116.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2023,126.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DE,2024,129.8,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,1995,54.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,1996,56.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,1997,57.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,1998,59.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,1999,61.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2000,62.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2001,64.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2002,66.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2003,67.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2004,69.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2005,70.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2006,73.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2007,78.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2008,80.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2009,80.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2010,81.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2011,84.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2012,86.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2013,87.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2014,89.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2015,91.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2016,92.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2017,93.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2018,94.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2019,95.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2020,96.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2021,100.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2022,110.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2023,114.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,DK,2024,116.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1970,16.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1971,18.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1972,19.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1973,20.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1974,22.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1975,24.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1976,25.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1977,27.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1978,28.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1979,31.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1980,35.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1981,38.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1982,40.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1983,41.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1984,43.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1985,44.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1986,45.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1987,46.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1988,47.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1989,49.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1990,51.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1991,54.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1992,57.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1993,59.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1994,59.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1995,60.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1996,61.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,EA19,1997,61.7,i,
